AIRPORT_ID,DESCRIPTION,ICAO_CODE,USABLE_FOR_WEATHER,STATUS_REASON,MATCH_METHOD,CONFIDENCE
15819,"Hesperia, CA: Hesperia Airport",NOT_FOUND,NO,NO_ICAO_CODE,NO_MATCH,UNKNOWN
15820,"Dorris, CA: Butte Valley",NOT_FOUND,NO,NO_ICAO_CODE,NO_MATCH,UNKNOWN
15821,"Connell, WA: Connell City",NOT_FOUND,NO,NO_ICAO_CODE,NO_MATCH,UNKNOWN
15822,"Peard Bay, AK: Peard Bay Airport",NOT_FOUND,NO,NO_ICAO_CODE,NO_MATCH,UNKNOWN
15823,"Townsend, MT: Broadwater County",NOT_FOUND,NO,NO_ICAO_CODE,NO_MATCH,UNKNOWN
15824,"Bluff, AK: Bluff Airport",NOT_FOUND,NO,NO_ICAO_CODE,NO_MATCH,UNKNOWN
15825,"Lake Charles, LA: Chennault International",NOT_FOUND,NO,NO_ICAO_CODE,NO_MATCH,UNKNOWN
15826,"Campbellsville, KY: Taylor County",NOT_FOUND,NO,NO_ICAO_CODE,NO_MATCH,UNKNOWN
15827,"Rosamond, CA: Rosamond Skypark",NOT_FOUND,NO,NO_ICAO_CODE,NO_MATCH,UNKNOWN
15828,"Oceano, CA: Oceano County",NOT_FOUND,NO,NO_ICAO_CODE,NO_MATCH,UNKNOWN
15829,"Fairburn, SD: Custer State Park",NOT_FOUND,NO,NO_ICAO_CODE,NO_MATCH,UNKNOWN
15830,"Naknek, AK: Tibbetts",NOT_FOUND,NO,NO_ICAO_CODE,NO_MATCH,UNKNOWN
15831,"Poplar, MT: Poplar Municipal",NOT_FOUND,NO,NO_ICAO_CODE,NO_MATCH,UNKNOWN
15832,"Bridger, MT: Bridger Municipal",NOT_FOUND,NO,NO_ICAO_CODE,NO_MATCH,UNKNOWN
15833,"Portales, NM: Portales Municipal",NOT_FOUND,NO,NO_ICAO_CODE,NO_MATCH,UNKNOWN
15835,"David River, AK: David River Airport",NOT_FOUND,NO,NO_ICAO_CODE,NO_MATCH,UNKNOWN
15836,"Kiavak, AK: Kiavak Airport",NOT_FOUND,NO,NO_ICAO_CODE,NO_MATCH,UNKNOWN
15837,"Port Wakefield, AK: Port Wakefield Airport",NOT_FOUND,NO,NO_ICAO_CODE,NO_MATCH,UNKNOWN
15838,"Chignik Lake, AK: Chignik Lake Airport",NOT_FOUND,NO,NO_ICAO_CODE,NO_MATCH,UNKNOWN
15839,"Macon, GA: Robins AFB",NOT_FOUND,NO,NO_ICAO_CODE,NO_MATCH,UNKNOWN
15840,"Whangarei, New Zealand: Whangarei Airport",NOT_FOUND,NO,NO_ICAO_CODE,INTERNATIONAL,UNKNOWN
15841,"Wrangell, AK: Wrangell Airport",PAWG,YES,ASOS_AVAILABLE,DIRECT_MATCH,HIGH
15842,"Fort Dix, NJ: McGuire Field",NOT_FOUND,NO,NO_ICAO_CODE,NO_MATCH,UNKNOWN
15843,"Worland, WY: Worland Municipal",NOT_FOUND,NO,NO_ICAO_CODE,NO_MATCH,UNKNOWN
15845,"Wroclaw, Poland: Strachowice",NOT_FOUND,NO,NO_ICAO_CODE,INTERNATIONAL,UNKNOWN
15846,"Steamboat Bay, AK: Steamboat Bay Airport",NOT_FOUND,NO,NO_ICAO_CODE,NO_MATCH,UNKNOWN
15847,"Washington, PA: Washington County",KDCA,YES,ASOS_AVAILABLE,DIRECT_MATCH,HIGH
15848,"Shirley, NY: Brookhaven",NOT_FOUND,NO,NO_ICAO_CODE,NO_MATCH,UNKNOWN
15849,"Wasilla, AK: Wasilla Airport",NOT_FOUND,NO,NO_ICAO_CODE,NO_MATCH,UNKNOWN
15850,"San Juan, AK: San Juan Airport",KSAN,YES,ASOS_AVAILABLE,DIRECT_MATCH,HIGH
15852,"Wiseman, AK: Wiseman Airport",NOT_FOUND,NO,NO_ICAO_CODE,NO_MATCH,UNKNOWN
15853,"South Naknek, AK: South Naknek 2",NOT_FOUND,NO,NO_ICAO_CODE,NO_MATCH,UNKNOWN
15854,"Waspam, Nicaragua: Waspam Airport",NOT_FOUND,NO,NO_ICAO_CODE,INTERNATIONAL,UNKNOWN
15855,"Westerly, RI: Westerly State",NOT_FOUND,NO,NO_ICAO_CODE,NO_MATCH,UNKNOWN
15856,"Westsound, WA: Westsound Airport",NOT_FOUND,NO,NO_ICAO_CODE,NO_MATCH,UNKNOWN
15857,"Shute Harbour/Whitsunday, Australia: Whitsunday Airstrip",NOT_FOUND,NO,PRIVATE/SPECIAL_USE,INTERNATIONAL,UNKNOWN
15858,"Westport, New Zealand: Westport Airport",NOT_FOUND,NO,NO_ICAO_CODE,INTERNATIONAL,UNKNOWN
15859,"New York, NY: World Trade Center Heliport",NOT_FOUND,NO,PRIVATE/SPECIAL_USE,NO_MATCH,UNKNOWN
15860,"West End, The Bahamas: West End Airport",NOT_FOUND,NO,NO_ICAO_CODE,INTERNATIONAL,UNKNOWN
15861,"Noatak, AK: Noatak Airport",NOT_FOUND,NO,NO_ICAO_CODE,NO_MATCH,UNKNOWN
15862,"Tuntutuliak, AK: Tuntutuliak Airport",NOT_FOUND,NO,NO_ICAO_CODE,NO_MATCH,UNKNOWN
15863,"Waddington, United Kingdom: RAF Waddington",NOT_FOUND,NO,INTERNATIONAL,INTERNATIONAL,UNKNOWN
15864,"Whiteriver, AZ: Whiteriver Airport",NOT_FOUND,NO,NO_ICAO_CODE,NO_MATCH,UNKNOWN
15865,"Tsiroanomandidy, Madagascar: Tsiroanomandidy Airport",NOT_FOUND,NO,NO_ICAO_CODE,INTERNATIONAL,UNKNOWN
15866,"Whittier, AK: Whittier Airport",NOT_FOUND,NO,NO_ICAO_CODE,NO_MATCH,UNKNOWN
15867,"Wau, Papua New Guinea: Wau Airport",NOT_FOUND,NO,NO_ICAO_CODE,INTERNATIONAL,UNKNOWN
15868,"Wuhan, China: Tianhe",NOT_FOUND,NO,INTERNATIONAL,INTERNATIONAL,UNKNOWN
15869,"Duchesne, UT: Duchesne Municipal",NOT_FOUND,NO,NO_ICAO_CODE,NO_MATCH,UNKNOWN
15870,"Ocean Shores, WA: Avco",NOT_FOUND,NO,NO_ICAO_CODE,NO_MATCH,UNKNOWN
15871,"Wau, South Sudan: Wau Airport",NOT_FOUND,NO,NO_ICAO_CODE,INTERNATIONAL,UNKNOWN
15872,"Wuxi, China: Shuofang",NOT_FOUND,NO,INTERNATIONAL,INTERNATIONAL,UNKNOWN
15873,"Charleston, WV: Mcs-Pad Heliport",KCHS,YES,ASOS_AVAILABLE,DIRECT_MATCH,HIGH
15874,"Falls Church, VA: Washington-Virginia",KDCA,YES,ASOS_AVAILABLE,DIRECT_MATCH,HIGH
15875,"Walvis Bay, Namibia: Walvis Bay Airport",NOT_FOUND,NO,NO_ICAO_CODE,INTERNATIONAL,UNKNOWN
15877,"Watsonville, CA: Watsonville Municipal",NOT_FOUND,NO,NO_ICAO_CODE,NO_MATCH,UNKNOWN
15878,"Manakara, Madagascar: Manakara Airport",NOT_FOUND,NO,NO_ICAO_CODE,INTERNATIONAL,UNKNOWN
15879,"Augusta/Waterville, ME: Waterville Regional",KAGS,YES,ASOS_AVAILABLE,DIRECT_MATCH,HIGH
15881,"Wasilla, AK: Wasilla Airport",NOT_FOUND,NO,NO_ICAO_CODE,NO_MATCH,UNKNOWN
15882,"Cape May, NJ: Cape May County",NOT_FOUND,NO,NO_ICAO_CODE,NO_MATCH,UNKNOWN
15883,"Wewak, Papua New Guinea: Wewak Airport",NOT_FOUND,NO,NO_ICAO_CODE,INTERNATIONAL,UNKNOWN
15885,"Whale Pass, AK: Whale Pass Airport",NOT_FOUND,NO,NO_ICAO_CODE,NO_MATCH,UNKNOWN
15886,"Woodward, OK: West Woodward",NOT_FOUND,NO,NO_ICAO_CODE,NO_MATCH,UNKNOWN
15887,"Newtok, AK: Mertarvik",NOT_FOUND,NO,NO_ICAO_CODE,NO_MATCH,UNKNOWN
15892,"Pinedale, WY: Ralph Wenz Field",NOT_FOUND,NO,NO_ICAO_CODE,NO_MATCH,UNKNOWN
15893,"Whyalla, Australia: Whyalla Airport",NOT_FOUND,NO,INTERNATIONAL,INTERNATIONAL,UNKNOWN
15894,"Yes Bay, AK: Yes Bay Lodge Seaplane Base",NOT_FOUND,NO,PRIVATE/SPECIAL_USE,NO_MATCH,UNKNOWN
15895,"Yengema, Sierra Leone: Yengema Airport",NOT_FOUND,NO,NO_ICAO_CODE,INTERNATIONAL,UNKNOWN
15896,"Wyndham, Australia: Wyndham Airport",NOT_FOUND,NO,INTERNATIONAL,INTERNATIONAL,UNKNOWN
15897,"West Yellowstone, MT: Yellowstone",NOT_FOUND,NO,NO_ICAO_CODE,NO_MATCH,UNKNOWN
15899,"Nassau, The Bahamas: Nassau Seaplane Base",NOT_FOUND,NO,PRIVATE/SPECIAL_USE,INTERNATIONAL,UNKNOWN
15900,"Alamos, Mexico: Alamos Airport",NOT_FOUND,NO,INTERNATIONAL,INTERNATIONAL,UNKNOWN
15901,"Chapeco, Brazil: Serafin Enoss Bertaso",NOT_FOUND,NO,INTERNATIONAL,INTERNATIONAL,UNKNOWN
15902,"Bearskin Lake, Canada: Bearskin Lake Airport",NOT_FOUND,NO,INTERNATIONAL,INTERNATIONAL,UNKNOWN
15903,"Brockville, Canada: Brockville Regional Tackaberry",NOT_FOUND,NO,INTERNATIONAL,INTERNATIONAL,UNKNOWN
15904,"Christmas Island, Christmas Island: Christmas Island Airport",NOT_FOUND,NO,NO_ICAO_CODE,NO_STATE_CODE,UNKNOWN
15905,"Cluff Lake, Canada: Cluff Lake Airport",NOT_FOUND,NO,INTERNATIONAL,INTERNATIONAL,UNKNOWN
15906,"Chalons-En-Champagne, France: Chalons Vatry",NOT_FOUND,NO,INTERNATIONAL,INTERNATIONAL,UNKNOWN
15907,"Lake Geneva, WI: Americana",NOT_FOUND,NO,NO_ICAO_CODE,NO_MATCH,UNKNOWN
15908,"Xichang, China: Qingshan",NOT_FOUND,NO,INTERNATIONAL,INTERNATIONAL,UNKNOWN
15910,"Xi'an, China: Xianyang",NOT_FOUND,NO,INTERNATIONAL,INTERNATIONAL,UNKNOWN
15913,"St. Louis, Senegal: Saint Louis Ousmane Masseck Ndiaye",NOT_FOUND,NO,NO_ICAO_CODE,INTERNATIONAL,UNKNOWN
15914,"Lemwerder, Germany: Lemwerder Airport",NOT_FOUND,NO,INTERNATIONAL,INTERNATIONAL,UNKNOWN
15915,"Madison, SD: Madison Municipal",KMSN,YES,ASOS_AVAILABLE,DIRECT_MATCH,HIGH
15916,"Manihi, French Polynesia: Manihi Airport",NOT_FOUND,NO,NO_ICAO_CODE,INTERNATIONAL,UNKNOWN
15917,"Xiamen, China: Gaoqi",NOT_FOUND,NO,INTERNATIONAL,INTERNATIONAL,UNKNOWN
15918,"Marmande, France: Marmande Virazeil",NOT_FOUND,NO,INTERNATIONAL,INTERNATIONAL,UNKNOWN
15919,"Fayetteville, AR: Northwest Arkansas National",NOT_FOUND,NO,NO_ICAO_CODE,NO_MATCH,UNKNOWN
15920,"Quang Ngai, Vietnam: Quang Ngai Airport",NOT_FOUND,NO,NO_ICAO_CODE,INTERNATIONAL,UNKNOWN
15921,"Xining, China: Xining Airport",NOT_FOUND,NO,INTERNATIONAL,INTERNATIONAL,UNKNOWN
15923,"Comayagua, Honduras: Palmerola International",NOT_FOUND,NO,NO_ICAO_CODE,INTERNATIONAL,UNKNOWN
15924,"Al Bakr, Iraq: Joint Base Balad",NOT_FOUND,NO,NO_ICAO_CODE,INTERNATIONAL,UNKNOWN
15925,"Quepos, Costa Rica: Quepos Airport",NOT_FOUND,NO,NO_ICAO_CODE,INTERNATIONAL,UNKNOWN
15926,"Richmond, Australia: Richmond AFB",NOT_FOUND,NO,INTERNATIONAL,INTERNATIONAL,UNKNOWN
15927,"Reston, VA: Reston Airport",NOT_FOUND,NO,NO_ICAO_CODE,NO_MATCH,UNKNOWN
15928,"Jerez de la Frontera, Spain: Jerez",NOT_FOUND,NO,INTERNATIONAL,INTERNATIONAL,UNKNOWN
15929,"South Caicos, Turks and Caicos Islands: South Caicos International",NOT_FOUND,NO,NO_ICAO_CODE,NO_STATE_CODE,UNKNOWN
15930,"Tonopah, NV: Tonopah Test Range",NOT_FOUND,NO,NO_ICAO_CODE,NO_MATCH,UNKNOWN
15931,"Leonardtown, MD: St. Mary's County Regional",NOT_FOUND,NO,NO_ICAO_CODE,NO_MATCH,UNKNOWN
15932,"Seletar, Singapore: Seletar Airport",NOT_FOUND,NO,NO_ICAO_CODE,INTERNATIONAL,UNKNOWN
15933,"Xuzhou, China: Xuzhou Airport",NOT_FOUND,NO,INTERNATIONAL,INTERNATIONAL,UNKNOWN
15934,"Granite Point, AK: Granite Point Ndb",NOT_FOUND,NO,NO_ICAO_CODE,NO_MATCH,UNKNOWN
15936,"Yantarni Bay, AK: Yantarni Bay Airport",NOT_FOUND,NO,NO_ICAO_CODE,NO_MATCH,UNKNOWN
15937,"Emmen, Switzerland: Emmen Airport",NOT_FOUND,NO,NO_ICAO_CODE,INTERNATIONAL,UNKNOWN
15938,"Copalis, WA: Copalis State",NOT_FOUND,NO,NO_ICAO_CODE,NO_MATCH,UNKNOWN
15939,"Jerome, ID: Jerome County",NOT_FOUND,NO,NO_ICAO_CODE,NO_MATCH,UNKNOWN
15941,"Aztec, NM: Aztec Municipal",NOT_FOUND,NO,NO_ICAO_CODE,NO_MATCH,UNKNOWN
15943,"Dexter, ME: Dexter Regional",NOT_FOUND,NO,NO_ICAO_CODE,NO_MATCH,UNKNOWN
15944,"Port Orchard, WA: Port Orchard Airport",NOT_FOUND,NO,NO_ICAO_CODE,NO_MATCH,UNKNOWN
15945,"Blackfoot, ID: McCarley Field",NOT_FOUND,NO,NO_ICAO_CODE,NO_MATCH,UNKNOWN
15946,"Riyadh, Saudi Arabia: Riyadh Military",NOT_FOUND,NO,NO_ICAO_CODE,INTERNATIONAL,UNKNOWN
15947,"Jupiter, FL: William P Gwinn",NOT_FOUND,NO,NO_ICAO_CODE,NO_MATCH,UNKNOWN
15948,"Kimball, NE: Kimball Municipal/Robert E. Arraj Field",NOT_FOUND,NO,NO_ICAO_CODE,NO_MATCH,UNKNOWN
15949,"Al Kharj, Saudi Arabia: Prince Sultan AB",NOT_FOUND,NO,NO_ICAO_CODE,INTERNATIONAL,UNKNOWN
15950,"Iwakuni, Japan: Iwakuni MCAS",NOT_FOUND,NO,INTERNATIONAL,INTERNATIONAL,UNKNOWN
15952,"Oliktok, AK: Oliktok LRRS",NOT_FOUND,NO,NO_ICAO_CODE,NO_MATCH,UNKNOWN
15953,"Nushagak Bay, AK: Nushagak Bay Airport",NOT_FOUND,NO,NO_ICAO_CODE,NO_MATCH,UNKNOWN
15954,"Marion, AL: Perry County",NOT_FOUND,NO,NO_ICAO_CODE,NO_MATCH,UNKNOWN
15956,"Driggs, ID: Teton Peaks",NOT_FOUND,NO,NO_ICAO_CODE,NO_MATCH,UNKNOWN
15961,"Woodford, United Kingdom: Manchester Woodford",NOT_FOUND,NO,INTERNATIONAL,INTERNATIONAL,UNKNOWN
15963,"Clarendon, TX: Smiley Johnson Municipal/Bass Field",NOT_FOUND,NO,NO_ICAO_CODE,NO_MATCH,UNKNOWN
15964,"Lakewood, NJ: Lakewood Airport",NOT_FOUND,NO,NO_ICAO_CODE,NO_MATCH,UNKNOWN
15966,"Cambridge, MA: Arthur D. Little Heliport",NOT_FOUND,NO,PRIVATE/SPECIAL_USE,NO_MATCH,UNKNOWN
15968,"Doha, Qatar: Al Udeid Air Base",NOT_FOUND,NO,NO_ICAO_CODE,INTERNATIONAL,UNKNOWN
15971,"Willits, CA: Ells Field-Willits Municipal",NOT_FOUND,NO,NO_ICAO_CODE,NO_MATCH,UNKNOWN
15972,"Hurricane, UT: General Dick Stout Field",NOT_FOUND,NO,NO_ICAO_CODE,NO_MATCH,UNKNOWN
15973,"Lakeport, CA: Lampson Field",NOT_FOUND,NO,NO_ICAO_CODE,NO_MATCH,UNKNOWN
15975,"Mariposa, CA: Mariposa-Yosemite",NOT_FOUND,NO,NO_ICAO_CODE,NO_MATCH,UNKNOWN
15976,"Creswell, OR: Hobby Field",KHOU,YES,ASOS_AVAILABLE,DIRECT_MATCH,HIGH
15977,"Polson, MT: Polson Airport",NOT_FOUND,NO,NO_ICAO_CODE,NO_MATCH,UNKNOWN
15978,"Ashland, OR: Ashland Municipal-Sumner Parker Field",NOT_FOUND,NO,NO_ICAO_CODE,NO_MATCH,UNKNOWN
15979,"Decatur, WA: Decatur Shores",NOT_FOUND,NO,NO_ICAO_CODE,NO_MATCH,UNKNOWN
15980,"Lake City, FL: Lake City Gateway",NOT_FOUND,NO,NO_ICAO_CODE,NO_MATCH,UNKNOWN
15981,"Mena, AR: Mena Intermountain Municipal",NOT_FOUND,NO,NO_ICAO_CODE,NO_MATCH,UNKNOWN
15982,"Fortuna, CA: Rohnerville",NOT_FOUND,NO,NO_ICAO_CODE,NO_MATCH,UNKNOWN
15983,"Zuni Pueblo, NM: Black Rock",NOT_FOUND,NO,NO_ICAO_CODE,NO_MATCH,UNKNOWN
15984,"Yandina, Solomon Islands: Yandina Airport",NOT_FOUND,NO,NO_ICAO_CODE,NO_STATE_CODE,UNKNOWN
15986,"Anahim Lake, Canada: Anahim Lake Airport",NOT_FOUND,NO,INTERNATIONAL,INTERNATIONAL,UNKNOWN
15987,"Cat Lake, Canada: Cat Lake Airport",NOT_FOUND,NO,INTERNATIONAL,INTERNATIONAL,UNKNOWN
15988,"Asbestos Hill, Canada: Asbestos",NOT_FOUND,NO,INTERNATIONAL,INTERNATIONAL,UNKNOWN
15989,"Fort Frances, Canada: Fort Frances Municipal",NOT_FOUND,NO,INTERNATIONAL,INTERNATIONAL,UNKNOWN
15990,"La Grande 4, Canada: La Grande 4 Airport",NOT_FOUND,NO,INTERNATIONAL,INTERNATIONAL,UNKNOWN
15991,"Yakutat, AK: Yakutat Airport",PAYA,YES,ASOS_AVAILABLE,DIRECT_MATCH,HIGH
15992,"Sault Ste. Marie, Canada: Sault Ste. Marie Airport",NOT_FOUND,NO,INTERNATIONAL,INTERNATIONAL,UNKNOWN
15993,"Yaounde, Cameroon: Yaounde Ville",NOT_FOUND,NO,NO_ICAO_CODE,INTERNATIONAL,UNKNOWN
15994,"Yap, Federated States of Micronesia: Yap International",NOT_FOUND,NO,NO_ICAO_CODE,NO_STATE_CODE,UNKNOWN
15995,"Attawapiskat, Canada: Attawapiskat Airport",NOT_FOUND,NO,INTERNATIONAL,INTERNATIONAL,UNKNOWN
15996,"Kattiniq, Canada: Kattiniq Donaldson",NOT_FOUND,NO,INTERNATIONAL,INTERNATIONAL,UNKNOWN
15997,"Miners Bay, Canada: Miners Bay Airport",NOT_FOUND,NO,PRIVATE/SPECIAL_USE,INTERNATIONAL,UNKNOWN
15998,"St. Anthony, Canada: St. Anthony Airport",NOT_FOUND,NO,INTERNATIONAL,INTERNATIONAL,UNKNOWN
15999,"Tofino, Canada: Long Beach",NOT_FOUND,NO,INTERNATIONAL,INTERNATIONAL,UNKNOWN
16000,"Banff, Canada: Banff Airport",NOT_FOUND,NO,INTERNATIONAL,INTERNATIONAL,UNKNOWN
16001,"Kugaaruk, Canada: Kugaaruk Airport",NOT_FOUND,NO,INTERNATIONAL,INTERNATIONAL,UNKNOWN
16002,"Baie Comeau, Canada: Baie Comeau Airport",NOT_FOUND,NO,INTERNATIONAL,INTERNATIONAL,UNKNOWN
16003,"Uranium City, Canada: Uranium City Airport",NOT_FOUND,NO,INTERNATIONAL,INTERNATIONAL,UNKNOWN
16004,"Saguenay, Canada: Bagotville",NOT_FOUND,NO,INTERNATIONAL,INTERNATIONAL,UNKNOWN
16005,"Baie Johan Beetz, Canada: Baie Johan Beetz Airport",NOT_FOUND,NO,INTERNATIONAL,INTERNATIONAL,UNKNOWN
16006,"Baker Lake, Canada: Baker Lake Airport",NOT_FOUND,NO,INTERNATIONAL,INTERNATIONAL,UNKNOWN
16007,"Campbell River, Canada: Campbell River Airport",NOT_FOUND,NO,INTERNATIONAL,INTERNATIONAL,UNKNOWN
16008,"Bronson Creek, Canada: Bronson Creek Airport",NOT_FOUND,NO,INTERNATIONAL,INTERNATIONAL,UNKNOWN
16009,"Brandon, Canada: Brandon Municipal",NOT_FOUND,NO,INTERNATIONAL,INTERNATIONAL,UNKNOWN
16010,"Opapimiskan Lake, Canada: Opapimiskan Lake Airport",NOT_FOUND,NO,INTERNATIONAL,INTERNATIONAL,UNKNOWN
16011,"Brochet, Canada: Brochet Airport",NOT_FOUND,NO,INTERNATIONAL,INTERNATIONAL,UNKNOWN
16012,"Berens River, Canada: Berens River Airport",NOT_FOUND,NO,INTERNATIONAL,INTERNATIONAL,UNKNOWN
16013,"Blanc Sablon, Canada: Blanc Sablon Airport",NOT_FOUND,NO,INTERNATIONAL,INTERNATIONAL,UNKNOWN
16014,"Cambridge Bay, Canada: Cambridge Bay Airport",NOT_FOUND,NO,INTERNATIONAL,INTERNATIONAL,UNKNOWN
16015,"Cornwall, Canada: Cornwall Regional",NOT_FOUND,NO,INTERNATIONAL,INTERNATIONAL,UNKNOWN
16016,"Nanaimo, Canada: Nanaimo Airport",NOT_FOUND,NO,INTERNATIONAL,INTERNATIONAL,UNKNOWN
16017,"Cortes Bay, Canada: Cortes Bay Airport",NOT_FOUND,NO,INTERNATIONAL,INTERNATIONAL,UNKNOWN
16018,"Castlegar/Nelson/Trail, Canada: West Kootenay Regional",NOT_FOUND,NO,INTERNATIONAL,INTERNATIONAL,UNKNOWN
16019,"Miramichi, Canada: Miramichi Airport",NOT_FOUND,NO,INTERNATIONAL,INTERNATIONAL,UNKNOWN
16020,"Cape Saint James, Canada: Cape Saint James Airport",NOT_FOUND,NO,INTERNATIONAL,INTERNATIONAL,UNKNOWN
16021,"Colville Lake, Canada: Tommy Kochon",NOT_FOUND,NO,INTERNATIONAL,INTERNATIONAL,UNKNOWN
16022,"Charlo, Canada: Charlo Airport",NOT_FOUND,NO,INTERNATIONAL,INTERNATIONAL,UNKNOWN
16023,"St. Catharines, Canada: Niagara District",NOT_FOUND,NO,INTERNATIONAL,INTERNATIONAL,UNKNOWN
16024,"Cochrane, Canada: Cochrane Airport",NOT_FOUND,NO,INTERNATIONAL,INTERNATIONAL,UNKNOWN
16025,"Kugluktuk/Coppermine, Canada: Kugluktuk",NOT_FOUND,NO,PRIVATE/SPECIAL_USE,INTERNATIONAL,UNKNOWN
16026,"Cross Lake, Canada: Cross Lake Airport",NOT_FOUND,NO,INTERNATIONAL,INTERNATIONAL,UNKNOWN
16027,"Chesterfield Inlet, Canada: Chesterfield Inlet Airport",NOT_FOUND,NO,INTERNATIONAL,INTERNATIONAL,UNKNOWN
16028,"Clyde River, Canada: Clyde River Airport",NOT_FOUND,NO,INTERNATIONAL,INTERNATIONAL,UNKNOWN
16029,"Dawson City, Canada: Dawson City Airport",NOT_FOUND,NO,INTERNATIONAL,INTERNATIONAL,UNKNOWN
16030,"Burwash Landings, Canada: Burwash",NOT_FOUND,NO,INTERNATIONAL,INTERNATIONAL,UNKNOWN
16031,"Deer Lake, Canada: Deer Lake Airport",NOT_FOUND,NO,INTERNATIONAL,INTERNATIONAL,UNKNOWN
16032,"Dease Lake, Canada: Dease Lake Airport",NOT_FOUND,NO,INTERNATIONAL,INTERNATIONAL,UNKNOWN
16033,"Dauphin, Canada: Dauphin Barker",NOT_FOUND,NO,INTERNATIONAL,INTERNATIONAL,UNKNOWN
16034,"Nain, Canada: Nain Airport",NOT_FOUND,NO,INTERNATIONAL,INTERNATIONAL,UNKNOWN
16035,"Dawson Creek, Canada: Dawson Creek Airport",NOT_FOUND,NO,INTERNATIONAL,INTERNATIONAL,UNKNOWN
16036,"Desolation Sound, Canada: Desolation Sound Marine Park",NOT_FOUND,NO,INTERNATIONAL,INTERNATIONAL,UNKNOWN
16038,"Riviere-Du-Loup, Canada: Riviere-Du-Loup Airport",NOT_FOUND,NO,INTERNATIONAL,INTERNATIONAL,UNKNOWN
16039,"Edmonton, Canada: Edmonton Metropolitan Area",NOT_FOUND,NO,INTERNATIONAL,INTERNATIONAL,UNKNOWN
16040,"Yecheon, South Korea: Yecheon Airport",NOT_FOUND,NO,INTERNATIONAL,INTERNATIONAL,UNKNOWN
16041,"Edmonton, Canada: Edmonton Namao Heliport",NOT_FOUND,NO,PRIVATE/SPECIAL_USE,INTERNATIONAL,UNKNOWN
16042,"Edmonton, Canada: Edmonton International",NOT_FOUND,NO,INTERNATIONAL,INTERNATIONAL,UNKNOWN
16043,"Arviat, Canada: Arviat Airport",NOT_FOUND,NO,INTERNATIONAL,INTERNATIONAL,UNKNOWN
16044,"Elliot Lake, Canada: Elliot Lake Municipal",NOT_FOUND,NO,INTERNATIONAL,INTERNATIONAL,UNKNOWN
16045,"Manitowaning, Canada: Manitoulin East Municipal",NOT_FOUND,NO,INTERNATIONAL,INTERNATIONAL,UNKNOWN
16046,"Yeovilton, United Kingdom: Yeovilton Airport",NOT_FOUND,NO,INTERNATIONAL,INTERNATIONAL,UNKNOWN
16047,"Fort Severn, Canada: Fort Severn Airport",NOT_FOUND,NO,INTERNATIONAL,INTERNATIONAL,UNKNOWN
16048,"Eureka, Canada: Eureka Airport",NOT_FOUND,NO,INTERNATIONAL,INTERNATIONAL,UNKNOWN
16049,"Inuvik, Canada: Inuvik Airport",NOT_FOUND,NO,INTERNATIONAL,INTERNATIONAL,UNKNOWN
16050,"Iqaluit, Canada: Iqaluit Airport",NOT_FOUND,NO,INTERNATIONAL,INTERNATIONAL,UNKNOWN
16051,"Fredericton, Canada: Fredericton International",NOT_FOUND,NO,INTERNATIONAL,INTERNATIONAL,UNKNOWN
16052,"Flin Flon, Canada: Flin Flon Airport",NOT_FOUND,NO,INTERNATIONAL,INTERNATIONAL,UNKNOWN
16053,"Fort Resolution, Canada: Fort Resolution Airport",NOT_FOUND,NO,INTERNATIONAL,INTERNATIONAL,UNKNOWN
16054,"Fort Simpson, Canada: Fort Simpson Airport",NOT_FOUND,NO,INTERNATIONAL,INTERNATIONAL,UNKNOWN
16055,"Gagnon, Canada: Gagnon Airport",NOT_FOUND,NO,INTERNATIONAL,INTERNATIONAL,UNKNOWN
16056,"Gillies Bay, Canada: Texada Gillies Bay",NOT_FOUND,NO,INTERNATIONAL,INTERNATIONAL,UNKNOWN
16057,"Gorge Harbor, Canada: Gorge Harbor Airport",NOT_FOUND,NO,INTERNATIONAL,INTERNATIONAL,UNKNOWN
16058,"Ganges Harbor, Canada: Ganges Harbor Airport",NOT_FOUND,NO,INTERNATIONAL,INTERNATIONAL,UNKNOWN
16059,"Fort Good Hope, Canada: Fort Good Hope Ice Strip",NOT_FOUND,NO,PRIVATE/SPECIAL_USE,INTERNATIONAL,UNKNOWN
16060,"Yonago, Japan: Miho",NOT_FOUND,NO,INTERNATIONAL,INTERNATIONAL,UNKNOWN
16061,"Kingston, Canada: Kingston Airport",NOT_FOUND,NO,INTERNATIONAL,INTERNATIONAL,UNKNOWN
16062,"La Grande, Canada: La Grande Riviere",NOT_FOUND,NO,INTERNATIONAL,INTERNATIONAL,UNKNOWN
16063,"Greenway Sound, Canada: Greenway Sound Airport",NOT_FOUND,NO,INTERNATIONAL,INTERNATIONAL,UNKNOWN
16064,"Gaspe, Canada: Michel Pouliot",NOT_FOUND,NO,INTERNATIONAL,INTERNATIONAL,UNKNOWN
16065,"Geraldton, Canada: Geraldton Greenstone Regional",NOT_FOUND,NO,INTERNATIONAL,INTERNATIONAL,UNKNOWN
16066,"Iles de la Madeleine, Canada: Iles de la Madeleine Airport",NOT_FOUND,NO,INTERNATIONAL,INTERNATIONAL,UNKNOWN
